model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,Make
 Fabia,2019.0,12995.0,Automatic,3999.0,Petrol,145.0,60.1,1.0,skoda
 Superb,2019.0,29995.0,Automatic,4011.0,Petrol,145.0,33.2,2.0,skoda
 Scala,2019.0,16495.0,Manual,1500.0,Petrol,145.0,49.6,1.0,skoda
 Citigo,2016.0,6295.0,,31902.0,,20.0,62.8,1.0,skoda
 Yeti,2016.0,13495.0,Semi-Auto,13156.0,Petrol,125.0,51.4,,skoda
 Fabia,2016.0,6295.0,Manual,30344.0,Petrol,20.0,60.1,1.0,skoda
 Kodiaq,2019.0,23750.0,Manual,5000.0,Diesel,145.0,52.3,2.0,skoda
 Scala,2019.0,15900.0,Manual,1550.0,Petrol,145.0,49.6,1.0,skoda
 Yeti Outdoor,2017.0,13250.0,Semi-Auto,47000.0,Petrol,125.0,51.4,1.2,skoda
 Yeti Outdoor,2016.0,14000.0,Semi-Auto,10600.0,Petrol,125.0,51.4,1.2,skoda
 Fabia,,12000.0,Semi-Auto,13082.0,Petrol,20.0,60.1,1.2,skoda
 Citigo,2017.0,6750.0,Manual,19650.0,Petrol,145.0,64.2,1.0,skoda
 Karoq,2018.0,20000.0,Automatic,15600.0,Diesel,145.0,62.8,1.6,skoda
 Kodiaq,2019.0,,Automatic,5000.0,Petrol,,36.7,1.5,
 Octavia,2017.0,15000.0,Semi-Auto,44766.0,,125.0,60.1,2.0,skoda
 Kodiaq,2020.0,29995.0,Automatic,3982.0,Diesel,145.0,39.2,2.0,skoda
 Karoq,2019.0,21500.0,Manual,1939.0,Diesel,145.0,42.8,,skoda
 Fabia,2019.0,12500.0,Manual,1306.0,Petrol,145.0,61.4,1.0,skoda
 Fabia,2019.0,13500.0,Manual,2217.0,Petrol,145.0,,1.0,skoda
 Fabia,2019.0,14500.0,Manual,1151.0,Petrol,145.0,60.1,1.0,skoda
 Fabia,2019.0,11750.0,Manual,9813.0,Petrol,145.0,61.4,1.0,skoda
 Fabia,2019.0,11250.0,Manual,1325.0,Petrol,145.0,57.7,1.0,skoda
 Citigo,2013.0,5990.0,Manual,36845.0,Petrol,20.0,62.8,1.0,skoda
 Scala,2020.0,19900.0,Semi-Auto,5000.0,Petrol,145.0,47.1,1.0,skoda
 Octavia,2020.0,19750.0,Semi-Auto,2548.0,Diesel,145.0,53.3,2.0,skoda
 Octavia,2019.0,19250.0,Semi-Auto,2548.0,Diesel,145.0,64.2,2.0,skoda
 Yeti Outdoor,2017.0,13900.0,Manual,16700.0,Petrol,125.0,51.4,1.2,skoda
 Octavia,2016.0,12000.0,Semi-Auto,44676.0,Diesel,30.0,64.2,2.0,skoda
 Yeti Outdoor,2017.0,15000.0,Automatic,24950.0,Petrol,145.0,51.4,1.2,skoda
 Superb,,25250.0,Automatic,8000.0,Diesel,145.0,54.3,2.0,skoda
 Scala,2019.0,16250.0,Semi-Auto,5000.0,Petrol,145.0,47.1,1.0,skoda
 Superb,2019.0,26000.0,,,Petrol,145.0,38.2,2.0,skoda
 Kodiaq,2019.0,34000.0,Automatic,2000.0,Petrol,145.0,31.4,2.0,skoda
 Octavia,2019.0,19900.0,Semi-Auto,5000.0,Petrol,145.0,47.9,2.0,
 Citigo,2019.0,10500.0,Manual,3000.0,Petrol,145.0,67.3,1.0,skoda
 Octavia,,13499.0,Manual,12001.0,,145.0,68.9,1.6,skoda
 Octavia,2019.0,13299.0,Manual,13051.0,Diesel,145.0,68.9,1.6,skoda
 Octavia,2019.0,13499.0,Manual,15577.0,Diesel,145.0,68.9,1.6,skoda
 Octavia,2019.0,13499.0,Manual,14069.0,Diesel,145.0,68.9,,
 Octavia,2019.0,13299.0,Manual,16220.0,Diesel,145.0,68.9,1.6,
 Octavia,2019.0,13299.0,Manual,14841.0,,145.0,68.9,1.6,skoda
 Octavia,2019.0,13499.0,Manual,,Diesel,145.0,68.9,1.6,skoda
 Superb,2019.0,19499.0,Automatic,3280.0,Diesel,145.0,51.4,1.6,skoda
 Citigo,,6599.0,Manual,16665.0,Petrol,20.0,64.2,1.0,skoda
 Yeti Outdoor,2017.0,13199.0,Manual,31675.0,Petrol,145.0,51.4,1.2,
 Superb,2020.0,29799.0,Automatic,897.0,Hybrid,,201.8,1.4,skoda
 Octavia,2019.0,17499.0,Automatic,5000.0,Diesel,145.0,51.4,1.6,skoda
 Kamiq,2020.0,17999.0,Manual,2394.0,Petrol,145.0,47.9,1.0,skoda
 Superb,2016.0,10995.0,Semi-Auto,27639.0,Diesel,20.0,70.6,1.6,skoda
 Roomster,2007.0,2995.0,Automatic,99700.0,Petrol,230.0,39.8,1.6,skoda
 Fabia,,8999.0,Manual,22200.0,Petrol,20.0,58.9,1.2,skoda
 Octavia,2019.0,13299.0,Manual,19543.0,Diesel,145.0,68.9,1.6,skoda
 Octavia,2019.0,13499.0,Manual,12001.0,Diesel,145.0,68.9,1.6,skoda
 Octavia,2017.0,15899.0,Automatic,,Diesel,145.0,57.7,2.0,skoda
 Citigo,2018.0,7799.0,Manual,5400.0,Petrol,,64.2,1.0,skoda
,2019.0,17999.0,Automatic,7633.0,Diesel,145.0,62.8,2.0,skoda
 Yeti,2014.0,7700.0,Manual,67020.0,Diesel,145.0,55.4,2.0,skoda
 Superb,2016.0,7995.0,Semi-Auto,102000.0,Diesel,20.0,70.6,1.6,skoda
 Yeti,2012.0,6500.0,Manual,80550.0,Diesel,200.0,46.3,2.0,skoda
 Octavia,2014.0,6500.0,Manual,65300.0,Diesel,0.0,74.3,1.6,skoda
 Yeti,2013.0,6500.0,Manual,90700.0,Diesel,205.0,47.1,2.0,skoda
 Octavia,2017.0,10995.0,Semi-Auto,36000.0,Diesel,20.0,72.4,1.6,skoda
 Yeti,2014.0,5995.0,Manual,90000.0,Diesel,30.0,61.4,1.6,skoda
 Fabia,2010.0,3500.0,Manual,95002.0,Diesel,20.0,67.3,1.6,skoda
 Fabia,2011.0,3395.0,Manual,80000.0,Diesel,20.0,67.3,1.6,skoda
 Octavia,2008.0,2895.0,Manual,135000.0,Diesel,165.0,49.6,2.0,skoda
 Kodiaq,2019.0,20950.0,Semi-Auto,7000.0,Petrol,145.0,34.0,,
 Karoq,2018.0,16495.0,Manual,3598.0,Diesel,150.0,62.8,1.6,skoda
 Yeti Outdoor,2014.0,12490.0,Manual,38040.0,Diesel,160.0,49.6,2.0,skoda
 Octavia,2017.0,11490.0,Manual,14017.0,Petrol,30.0,55.4,1.4,skoda
 Fabia,2016.0,9890.0,Manual,21733.0,Petrol,20.0,58.9,1.2,skoda
 Kodiaq,,22950.0,Manual,3896.0,Diesel,145.0,42.8,2.0,skoda
 Kodiaq,2020.0,31499.0,Automatic,3539.0,Diesel,145.0,39.2,2.0,skoda
 Octavia,2017.0,15999.0,Automatic,38816.0,Diesel,150.0,57.7,2.0,skoda
 Octavia,2017.0,,Manual,37509.0,Diesel,150.0,68.9,1.6,skoda
 Octavia,2019.0,15499.0,Manual,1868.0,Diesel,145.0,56.5,1.6,skoda
 Yeti Outdoor,2016.0,,Semi-Auto,31811.0,Petrol,125.0,51.4,1.2,skoda
 Fabia,2016.0,10490.0,Semi-Auto,19969.0,Petrol,20.0,60.1,1.2,skoda
 Fabia,2017.0,9490.0,Semi-Auto,38127.0,Petrol,145.0,61.4,1.0,skoda
 Fabia,2018.0,10490.0,Manual,12332.0,Petrol,145.0,64.2,1.0,skoda
 Kodiaq,2017.0,22990.0,Automatic,30551.0,Petrol,145.0,39.8,1.4,skoda
 Yeti Outdoor,2016.0,12990.0,Semi-Auto,24991.0,Petrol,125.0,51.4,1.2,
 Citigo,2017.0,6690.0,Manual,25954.0,Petrol,20.0,64.2,1.0,skoda
 Superb,2017.0,13799.0,Manual,46086.0,Diesel,20.0,67.3,2.0,skoda
,2019.0,13499.0,Manual,,Petrol,150.0,60.1,1.0,skoda
 Scala,2019.0,13999.0,Manual,7156.0,Petrol,,49.6,,skoda
 Octavia,2014.0,7500.0,Manual,58590.0,Diesel,0.0,74.3,1.6,skoda
 Octavia,2019.0,18999.0,Automatic,702.0,Diesel,150.0,67.3,2.0,skoda
 Scala,2019.0,15999.0,Manual,4538.0,,150.0,49.6,1.0,skoda
 Citigo,2017.0,7299.0,Manual,7172.0,,20.0,64.2,1.0,skoda
 Kamiq,2019.0,20799.0,Automatic,4671.0,Petrol,150.0,43.5,1.5,skoda
 Rapid,2017.0,8999.0,,28996.0,Diesel,150.0,74.3,1.4,skoda
 Fabia,2016.0,,Manual,36387.0,Petrol,20.0,58.9,1.2,skoda
 Octavia,2017.0,15699.0,Automatic,40000.0,Diesel,150.0,55.4,2.0,skoda
 Fabia,2016.0,8490.0,Manual,30040.0,Petrol,20.0,58.8,1.2,skoda
 Yeti Outdoor,2017.0,10790.0,Automatic,59313.0,Petrol,125.0,51.4,1.2,skoda
 Citigo,2014.0,5991.0,Manual,20415.0,Petrol,0.0,67.3,1.0,skoda
 Fabia,2014.0,5495.0,Automatic,70000.0,Petrol,125.0,53.3,,skoda
 Citigo,2016.0,7000.0,Manual,17774.0,Petrol,20.0,62.8,1.0,skoda
 Octavia,2014.0,10000.0,Manual,30479.0,Diesel,0.0,74.3,,skoda
 Octavia,2015.0,12500.0,Manual,49115.0,,30.0,61.4,2.0,skoda
 Fabia,2016.0,10700.0,Manual,,Petrol,20.0,58.9,1.2,skoda
 Citigo,2016.0,6800.0,Manual,28314.0,Petrol,20.0,62.8,1.0,skoda
 Citigo,2018.0,8700.0,Automatic,2343.0,Petrol,145.0,65.7,1.0,skoda
 Fabia,2018.0,12500.0,Automatic,24201.0,Petrol,145.0,61.4,1.0,skoda
 Citigo,2017.0,6800.0,Manual,9087.0,Petrol,20.0,64.2,1.0,skoda
 Citigo,,8000.0,Automatic,25376.0,Petrol,20.0,64.2,1.0,skoda
 Citigo,2013.0,5500.0,Manual,44734.0,Petrol,20.0,62.8,1.0,skoda
 Fabia,2019.0,14990.0,Semi-Auto,1536.0,Petrol,145.0,60.1,1.0,skoda
 Citigo,2018.0,8490.0,Manual,11573.0,Petrol,145.0,64.2,1.0,skoda
 Scala,2020.0,17495.0,Semi-Auto,250.0,Petrol,145.0,47.1,1.0,skoda
 Kodiaq,2020.0,32995.0,Automatic,2500.0,Diesel,150.0,39.2,2.0,skoda
 Superb,2018.0,19990.0,Semi-Auto,4804.0,Diesel,145.0,61.4,2.0,skoda
 Fabia,2017.0,8495.0,Manual,18388.0,Petrol,150.0,64.2,1.0,skoda
 Citigo,2019.0,9995.0,Manual,3201.0,,150.0,65.7,1.0,skoda
 Fabia,2018.0,10490.0,Manual,16683.0,Petrol,145.0,64.2,1.0,skoda
 Kamiq,2020.0,18490.0,,1500.0,Petrol,145.0,49.6,1.0,
 Rapid,2016.0,7990.0,Manual,42000.0,Petrol,30.0,57.7,1.2,skoda
 Fabia,,7990.0,Manual,26000.0,Petrol,20.0,60.1,1.2,skoda
 Octavia,2016.0,11400.0,Manual,11000.0,Diesel,0.0,74.3,1.6,skoda
 Octavia,2017.0,17350.0,Manual,12000.0,Diesel,145.0,62.8,,skoda
 Superb,2017.0,12350.0,Manual,54000.0,Diesel,20.0,68.9,2.0,skoda
 Superb,2016.0,12500.0,Manual,83000.0,Diesel,20.0,67.3,2.0,skoda
 Superb,2016.0,13000.0,Manual,31931.0,Diesel,20.0,,1.6,skoda
 Citigo,2018.0,8400.0,Manual,12970.0,Petrol,,68.9,1.0,skoda
 Fabia,,6300.0,Manual,48339.0,,20.0,67.3,1.6,skoda
 Octavia,2013.0,13799.0,Manual,31693.0,Diesel,30.0,62.8,2.0,skoda
 Citigo,2015.0,5043.0,Manual,51836.0,Petrol,20.0,,1.0,skoda
 Octavia,2016.0,9999.0,Manual,44138.0,,20.0,70.6,2.0,skoda
 Superb,2015.0,12228.0,Automatic,35331.0,Diesel,145.0,54.3,2.0,skoda
 Octavia,2016.0,9917.0,Automatic,52013.0,Diesel,0.0,74.3,1.6,skoda
 Rapid,2018.0,10899.0,Manual,10286.0,Petrol,145.0,58.9,1.0,skoda
 Octavia,2015.0,8994.0,Manual,26868.0,Diesel,0.0,74.3,1.6,skoda
,2016.0,17250.0,Automatic,7091.0,Petrol,30.0,54.3,1.4,skoda
 Octavia,2014.0,9490.0,Manual,77000.0,Diesel,30.0,61.4,2.0,skoda
 Octavia,2016.0,9775.0,Manual,54140.0,Petrol,30.0,55.4,1.4,skoda
 Octavia,2017.0,8975.0,Manual,71907.0,Diesel,0.0,74.3,1.6,
 Fabia,2018.0,10000.0,,20965.0,Petrol,150.0,57.7,1.0,skoda
 Octavia,2018.0,12999.0,Manual,11318.0,Diesel,145.0,67.3,1.6,
,2016.0,14395.0,Manual,35448.0,Diesel,20.0,67.3,2.0,skoda
 Fabia,2015.0,5699.0,Manual,36941.0,Diesel,0.0,78.6,,skoda
 Octavia,2015.0,9699.0,Manual,28204.0,Diesel,20.0,68.9,2.0,
 Octavia,,9494.0,Manual,46000.0,Diesel,0.0,74.3,1.6,skoda
 Karoq,2018.0,16991.0,Manual,15423.0,Diesel,145.0,62.8,1.6,skoda
 Superb,2017.0,15390.0,Manual,32952.0,Diesel,145.0,67.3,2.0,skoda
 Fabia,2018.0,6290.0,Manual,18716.0,Petrol,145.0,57.7,1.0,skoda
 Fabia,2017.0,9290.0,Manual,19321.0,Petrol,145.0,64.2,1.0,skoda
 Superb,2018.0,17250.0,Automatic,11663.0,Petrol,,53.3,1.4,skoda
 Citigo,2018.0,7599.0,Manual,3617.0,Petrol,145.0,67.3,1.0,skoda
 Octavia,2017.0,,Manual,29025.0,Petrol,145.0,53.3,,skoda
 Citigo,2012.0,6245.0,Automatic,20205.0,Petrol,,62.8,1.0,skoda
 Fabia,2017.0,9400.0,Manual,25760.0,Petrol,145.0,64.2,1.0,skoda
 Fabia,,10900.0,Manual,19458.0,Petrol,145.0,58.9,1.2,skoda
 Superb,2013.0,8699.0,,46000.0,Diesel,30.0,61.4,2.0,skoda
 Fabia,2015.0,7999.0,Manual,24000.0,Petrol,20.0,58.9,1.2,skoda
 Yeti Outdoor,2016.0,9840.0,Manual,51672.0,Diesel,30.0,62.8,,
 Rapid,2014.0,5965.0,Manual,52179.0,Petrol,30.0,55.4,1.2,skoda
 Octavia,2016.0,12995.0,Manual,26000.0,Diesel,30.0,64.2,2.0,
 Octavia,2016.0,8990.0,Manual,36865.0,Diesel,0.0,72.4,1.6,skoda
 Fabia,2018.0,10490.0,Automatic,11355.0,Petrol,145.0,61.4,1.0,skoda
,2017.0,16427.0,Manual,22336.0,Petrol,145.0,46.3,1.4,skoda
 Fabia,2017.0,,Manual,13645.0,Petrol,145.0,64.2,,skoda
 Citigo,2016.0,5599.0,,36578.0,Petrol,20.0,62.8,1.0,skoda
 Superb,2016.0,12999.0,Manual,28343.0,Petrol,30.0,56.5,1.4,skoda
,2014.0,7499.0,Manual,49188.0,Diesel,20.0,68.9,2.0,skoda
,2017.0,15925.0,Manual,30926.0,Diesel,145.0,64.2,2.0,skoda
 Octavia,2017.0,12100.0,,25926.0,Petrol,145.0,57.7,1.4,skoda
 Citigo,2016.0,6800.0,Manual,16605.0,Petrol,20.0,62.8,1.0,skoda
 Superb,2018.0,20000.0,Automatic,13426.0,Diesel,145.0,61.4,2.0,skoda
 Octavia,2016.0,10000.0,Manual,39667.0,Diesel,,74.3,1.6,skoda
 Fabia,2016.0,8100.0,,34860.0,Petrol,20.0,60.1,1.2,skoda
 Fabia,2015.0,,Manual,23806.0,Petrol,,58.8,1.2,skoda
 Octavia,2018.0,15400.0,Automatic,23293.0,Diesel,145.0,67.3,2.0,skoda
 Octavia,2017.0,16000.0,Automatic,16166.0,Diesel,145.0,61.4,0.0,skoda
 Fabia,2012.0,4940.0,,84561.0,Diesel,20.0,67.3,1.6,skoda
 Rapid,2016.0,6440.0,Manual,68406.0,Diesel,0.0,78.5,1.4,skoda
 Superb,2015.0,,Manual,68962.0,Diesel,20.0,68.9,1.6,skoda
 Octavia,2016.0,11940.0,Manual,63049.0,Diesel,30.0,64.2,2.0,skoda
 Octavia,2017.0,9999.0,Manual,27640.0,,145.0,58.9,,skoda
 Octavia,2016.0,,Manual,63642.0,Diesel,0.0,74.3,1.6,skoda
 Octavia,2016.0,9975.0,Automatic,38091.0,Diesel,30.0,64.2,2.0,skoda
 Fabia,2014.0,6389.0,Manual,28499.0,Diesel,20.0,,1.6,skoda
 Octavia,2016.0,15979.0,Automatic,39368.0,Petrol,160.0,44.1,2.0,skoda
 Superb,2016.0,13890.0,Manual,59773.0,Diesel,125.0,60.1,2.0,skoda
 Citigo,2016.0,4990.0,,68000.0,Petrol,20.0,62.8,1.0,skoda
,2017.0,,Semi-Auto,22727.0,Petrol,145.0,60.1,1.2,skoda
 Octavia,2011.0,6995.0,Manual,83187.0,Diesel,165.0,49.6,2.0,skoda
,2016.0,9399.0,,40622.0,Diesel,20.0,68.9,1.6,skoda
 Superb,2013.0,9299.0,Automatic,47328.0,Diesel,160.0,,2.0,skoda
 Fabia,2014.0,6698.0,Manual,36144.0,Diesel,20.0,67.3,1.6,skoda
 Yeti,2013.0,9750.0,Manual,58304.0,Diesel,160.0,49.6,2.0,skoda
 Roomster,2015.0,6597.0,Manual,44850.0,Petrol,145.0,49.6,1.2,skoda
 Yeti,2016.0,11497.0,Automatic,29462.0,Petrol,125.0,51.4,1.2,skoda
 Octavia,2016.0,8689.0,Manual,51694.0,Diesel,0.0,74.3,1.6,skoda
 Octavia,2013.0,7589.0,Automatic,41461.0,Diesel,20.0,72.4,1.6,skoda
 Fabia,2008.0,1650.0,Manual,111034.0,Petrol,150.0,,,skoda
 Fabia,,8500.0,Manual,14000.0,Petrol,150.0,60.1,1.2,skoda
 Kodiaq,2019.0,21790.0,Automatic,4744.0,Petrol,,34.0,1.5,skoda
 Superb,2013.0,8299.0,Automatic,54491.0,Diesel,145.0,,2.0,skoda
 Yeti,2014.0,10299.0,Manual,22967.0,Petrol,160.0,,1.2,skoda
 Octavia,2015.0,7389.0,Manual,80048.0,Diesel,30.0,64.2,1.6,skoda
 Octavia,2016.0,9495.0,Manual,34840.0,Diesel,0.0,80.7,1.6,skoda
 Octavia,2016.0,8999.0,Manual,25376.0,Petrol,30.0,57.7,1.2,skoda
 Superb,2015.0,8491.0,Manual,120000.0,Diesel,20.0,67.3,2.0,skoda
 Superb,2016.0,8991.0,Manual,107000.0,Diesel,20.0,68.9,2.0,skoda
 Superb,,8391.0,Manual,130000.0,,20.0,67.3,2.0,skoda
 Superb,,8391.0,Manual,108000.0,Diesel,20.0,,1.6,skoda
 Kamiq,2019.0,19990.0,Manual,2500.0,Petrol,145.0,47.1,1.0,skoda
 Octavia,2019.0,19990.0,Semi-Auto,4995.0,Petrol,145.0,47.9,2.0,skoda
 Scala,2019.0,17490.0,,3587.0,Petrol,145.0,49.6,1.0,skoda
 Superb,2014.0,4991.0,Manual,,Diesel,20.0,,1.6,skoda
 Octavia,2016.0,6491.0,Manual,112000.0,Diesel,0.0,74.3,1.6,skoda
 Superb,2016.0,8392.0,Manual,138000.0,Diesel,20.0,68.9,2.0,skoda
 Superb,,8793.0,Manual,121000.0,Diesel,145.0,68.9,2.0,skoda
 Octavia,2016.0,6391.0,Manual,134000.0,Diesel,0.0,74.3,1.6,
 Superb,2014.0,4991.0,Manual,115000.0,Diesel,20.0,67.3,1.6,skoda
 Octavia,2016.0,6491.0,Manual,112000.0,Diesel,0.0,74.3,,
 Superb,2016.0,8991.0,Manual,107000.0,Diesel,,68.9,,skoda
 Superb,2015.0,8391.0,Manual,130000.0,Diesel,20.0,67.3,2.0,skoda
,,8391.0,Manual,108000.0,Diesel,20.0,67.3,1.6,skoda
 Octavia,2005.0,,Manual,119017.0,Diesel,160.0,47.9,2.0,skoda
 Octavia,2016.0,12795.0,Automatic,60708.0,Diesel,125.0,56.5,2.0,skoda
 Scala,,17990.0,Semi-Auto,5000.0,Petrol,145.0,45.6,1.5,skoda
 Fabia,2017.0,9590.0,Manual,3236.0,Petrol,20.0,60.1,1.2,skoda
 Fabia,2019.0,10490.0,Manual,4981.0,,150.0,57.7,1.0,
 Superb,2020.0,25995.0,Semi-Auto,2500.0,Petrol,150.0,36.7,1.5,skoda
 Yeti Outdoor,2014.0,9490.0,Semi-Auto,44668.0,Petrol,165.0,44.8,1.2,skoda
 Yeti Outdoor,2018.0,14950.0,Semi-Auto,10210.0,Petrol,145.0,51.4,1.2,skoda
 Octavia,2017.0,10175.0,Manual,46498.0,Diesel,0.0,74.3,1.6,
,2016.0,9490.0,Manual,94961.0,Diesel,,68.9,2.0,skoda
 Yeti,2013.0,6688.0,Manual,67235.0,Diesel,200.0,47.1,2.0,
 Octavia,2013.0,,Manual,84998.0,,30.0,57.7,1.2,
 Citigo,2015.0,4688.0,Manual,53339.0,Petrol,0.0,68.9,1.0,skoda
 Octavia,2015.0,,Manual,73887.0,Diesel,30.0,61.4,2.0,skoda
 Fabia,2015.0,5990.0,Manual,57921.0,Diesel,0.0,78.6,1.4,
 Kamiq,2019.0,,Semi-Auto,,Petrol,145.0,44.1,1.5,skoda
 Fabia,2018.0,11690.0,Semi-Auto,17780.0,Petrol,145.0,61.4,1.0,skoda
 Fabia,2019.0,13990.0,Manual,,Petrol,145.0,52.3,1.0,
 Octavia,2016.0,7795.0,Manual,86220.0,Diesel,20.0,72.4,1.6,skoda
 Octavia,2017.0,7500.0,Manual,116750.0,Diesel,145.0,,1.6,skoda
 Yeti Outdoor,2017.0,13299.0,Manual,,Diesel,30.0,62.8,2.0,skoda
 Fabia,,7600.0,Manual,18500.0,Petrol,125.0,53.3,1.2,skoda
 Superb,2018.0,,Manual,18590.0,Diesel,145.0,72.4,1.6,skoda
 Octavia,2017.0,13700.0,Manual,26371.0,Petrol,145.0,53.3,1.4,skoda
 Citigo,2015.0,6490.0,Manual,16373.0,Petrol,20.0,62.8,1.0,skoda
 Fabia,2017.0,9490.0,Manual,15649.0,Petrol,150.0,64.2,1.0,skoda
 Karoq,2018.0,20490.0,Manual,6369.0,Petrol,145.0,52.3,1.5,skoda
 Rapid,2018.0,,Manual,15081.0,Petrol,,61.4,1.0,skoda
 Kodiaq,2019.0,29990.0,Automatic,3021.0,Diesel,145.0,37.2,2.0,skoda
 Superb,2019.0,26990.0,Semi-Auto,4000.0,Diesel,145.0,47.1,2.0,skoda
 Karoq,2019.0,24990.0,Manual,,Diesel,145.0,42.8,2.0,
 Fabia,2016.0,7877.0,Manual,25059.0,Petrol,,60.1,1.2,skoda
 Rapid,2016.0,8198.0,Manual,19319.0,Petrol,20.0,57.7,1.2,skoda
 Octavia,2015.0,9500.0,Automatic,39844.0,Diesel,30.0,62.8,2.0,skoda
 Citigo,2018.0,6999.0,Manual,12612.0,Petrol,145.0,64.2,1.0,skoda
 Rapid,2018.0,10268.0,,18428.0,Petrol,145.0,61.4,1.0,skoda
 Superb,2016.0,14799.0,Automatic,48675.0,Diesel,30.0,62.8,2.0,
 Superb,2016.0,10499.0,Manual,60061.0,Diesel,20.0,68.9,2.0,skoda
 Citigo,2013.0,5200.0,Manual,29946.0,Petrol,20.0,62.8,1.0,skoda
 Superb,2015.0,12600.0,Manual,20790.0,Petrol,30.0,57.7,1.4,skoda
 Octavia,2018.0,19000.0,Automatic,15000.0,Petrol,150.0,44.1,2.0,skoda
 Octavia,2017.0,10700.0,Manual,38552.0,Petrol,150.0,55.4,0.0,skoda
 Yeti,2016.0,10495.0,Automatic,43074.0,Petrol,125.0,51.4,1.2,skoda
 Fabia,2017.0,9800.0,Manual,25607.0,Petrol,20.0,58.9,1.2,skoda
 Octavia,2017.0,,Automatic,12913.0,Diesel,145.0,61.4,2.0,skoda
 Citigo,,8000.0,Manual,4063.0,Petrol,20.0,64.2,1.0,skoda
,2016.0,7500.0,Automatic,91200.0,Diesel,,74.3,1.6,skoda
 Superb,2015.0,9000.0,Manual,,Diesel,20.0,68.9,2.0,skoda
 Fabia,2016.0,6000.0,Manual,86470.0,Petrol,20.0,58.8,1.2,skoda
 Octavia,2017.0,8795.0,Automatic,89550.0,Diesel,150.0,70.6,1.6,skoda
 Octavia,2017.0,10499.0,Automatic,63717.0,Diesel,145.0,70.6,1.6,skoda
 Superb,2016.0,8500.0,Manual,72854.0,Diesel,20.0,67.3,1.6,skoda
,2015.0,8500.0,Automatic,82065.0,Diesel,30.0,,2.0,skoda
 Yeti,2015.0,11499.0,Manual,50866.0,Diesel,145.0,55.4,2.0,skoda
 Fabia,2016.0,8500.0,Manual,57146.0,Diesel,20.0,74.3,1.4,skoda
 Yeti,2017.0,10800.0,Manual,26588.0,Petrol,145.0,51.4,1.2,skoda
 Octavia,2017.0,11700.0,Semi-Auto,27476.0,Diesel,0.0,74.3,1.6,skoda
 Yeti,2014.0,,Semi-Auto,38000.0,Petrol,160.0,44.8,1.2,skoda
 Kodiaq,2019.0,30000.0,Automatic,7251.0,Petrol,150.0,31.4,,skoda
 Karoq,2019.0,25000.0,Automatic,2549.0,Diesel,145.0,42.8,2.0,skoda
 Octavia,2014.0,9700.0,Manual,48581.0,,30.0,53.3,1.4,skoda
 Citigo,2012.0,,Manual,11136.0,Petrol,0.0,67.3,1.0,skoda
 Octavia,2015.0,11800.0,Manual,51367.0,Diesel,30.0,64.2,2.0,skoda
 Octavia,2015.0,13000.0,Manual,43560.0,Diesel,30.0,62.8,2.0,skoda
 Octavia,2019.0,14790.0,Automatic,14176.0,Petrol,145.0,57.7,1.0,skoda
 Kodiaq,2019.0,29000.0,Automatic,6695.0,Petrol,145.0,31.7,2.0,
 Citigo,2018.0,8400.0,Manual,16623.0,Petrol,,67.3,1.0,skoda
 Fabia,2017.0,9400.0,Manual,24882.0,Diesel,145.0,70.6,1.4,skoda
 Octavia,2016.0,14000.0,Semi-Auto,,Petrol,30.0,56.5,1.4,skoda
 Octavia,2018.0,17000.0,Automatic,9729.0,Petrol,145.0,47.9,2.0,skoda
 Karoq,2019.0,19690.0,Manual,6924.0,Petrol,145.0,52.3,1.5,skoda
 Fabia,2015.0,,,42916.0,Petrol,20.0,60.1,1.2,skoda
 Octavia,2019.0,17690.0,,12.0,Petrol,150.0,48.7,1.5,
 Karoq,2019.0,20590.0,Automatic,8335.0,Diesel,145.0,62.8,,skoda
 Karoq,2018.0,22000.0,Manual,9973.0,Diesel,145.0,42.8,2.0,skoda
 Fabia,2019.0,13390.0,,1514.0,Petrol,150.0,61.4,1.0,skoda
 Karoq,2019.0,22000.0,Automatic,1958.0,Diesel,150.0,62.8,1.6,skoda
 Kodiaq,2018.0,26490.0,Automatic,15451.0,Petrol,150.0,38.2,2.0,skoda
 Kodiaq,2020.0,30000.0,Automatic,15451.0,Diesel,150.0,39.2,2.0,skoda
 Fabia,2017.0,7690.0,Manual,50130.0,Petrol,150.0,60.1,1.2,skoda
 Fabia,2016.0,10900.0,Manual,15082.0,Petrol,20.0,58.9,1.2,
 Rapid,2017.0,8800.0,Manual,33151.0,Petrol,145.0,61.4,1.0,skoda
 Citigo,2017.0,6700.0,Manual,26771.0,Petrol,20.0,64.2,1.0,skoda
 Octavia,2016.0,,Manual,59121.0,Diesel,0.0,74.3,1.6,skoda
 Yeti,2017.0,13400.0,,15000.0,Petrol,125.0,51.4,1.2,skoda
 Octavia,2017.0,11590.0,Manual,15002.0,Petrol,30.0,55.4,1.4,skoda
 Octavia,2019.0,17940.0,Automatic,9520.0,Diesel,145.0,67.3,2.0,skoda
 Octavia,,14390.0,Manual,12340.0,Diesel,150.0,67.3,1.6,skoda
 Octavia,2019.0,18190.0,Manual,471.0,Diesel,150.0,54.3,,skoda
 Citigo,2017.0,7290.0,Manual,25766.0,Petrol,150.0,68.9,1.0,skoda
 Citigo,2016.0,8500.0,Automatic,9888.0,Petrol,20.0,64.2,1.0,skoda
